REGIONID,DATE,DEMAND,GENERATION,RRP
QLD1,2023-01-26,6721.5703125,7154.754583333333,177.36947916666665
QLD1,2023-01-27,7199.421736111111,7197.5647222222215,118.56552083333334
QLD1,2023-01-28,6677.949479166667,7207.0571875,109.7009375
QLD1,2023-01-29,6607.0280555555555,7162.301631944445,110.63701388888889
QLD1,2023-01-30,7084.920034722222,7456.128854166666,130.43239583333332
QLD1,2023-01-31,7301.516493055556,7380.494965277777,285.7082291666667
QLD1,2023-02-01,7487.260868055555,7472.922291666667,152.34190972222223
QLD1,2023-02-02,7482.591736111111,7732.268784722222,135.08819444444444
QLD1,2023-02-03,7983.313427672956,7878.029088050314,135.32292452830188
QLD1,2023-02-04,6900.994965277778,6707.134965277778,93.81756944444444
QLD1,2023-02-05,6459.8426736111105,6724.433680555555,89.74777777777778
QLD1,2023-02-06,6750.712361111111,7274.238923611111,110.59545138888888
QLD1,2023-02-07,6639.768368055556,7082.3507291666665,101.99409722222222
QLD1,2023-02-08,6564.761354166667,6923.892083333333,89.02847222222222
QLD1,2023-02-09,6623.505486111111,7046.948715277777,101.27690972222223
QLD1,2023-02-10,6402.2572222222225,7077.2337847222225,83.54538194444444
QLD1,2023-02-11,6152.862986111111,6623.268541666667,61.923854166666665
QLD1,2023-02-12,6711.423784722222,7247.576666666667,84.80010416666667
QLD1,2023-02-13,7483.434652777778,7791.7681250000005,112.95545138888889
QLD1,2023-02-14,7053.205555555555,7240.081944444445,95.18663194444444
QLD1,2023-02-15,6409.267465277778,7061.251805555556,77.3421875
QLD1,2023-02-16,6324.420763888888,7210.953333333334,90.5964236111111
QLD1,2023-02-17,6263.1662847222215,7102.110381944444,80.44194444444445
QLD1,2023-02-18,6125.907986111111,6950.531284722222,81.08003472222222
QLD1,2023-02-19,6121.482048611111,6739.554201388889,87.73503472222222
QLD1,2023-02-20,6680.115555555556,7103.487881944445,114.93194444444445
QLD1,2023-02-21,6617.075034722223,7060.538923611111,89.05954861111111
QLD1,2023-02-22,6311.540972222222,6890.849409722222,66.6890625
QLD1,2023-02-23,6210.673298611111,6829.575625,62.69423611111111
QLD1,2023-02-24,6172.354583333334,6980.5578819444445,51.88427083333333
QLD1,2023-02-25,5670.0398958333335,6646.7517708333335,31.69111111111111
QLD1,2023-02-26,5794.292847222223,6412.863784722223,48.90732638888889
QLD1,2023-02-27,6413.561284722222,7038.657013888889,85.7863888888889
QLD1,2023-02-28,6529.0490972222215,7114.593333333333,79.93777777777777
QLD1,2023-03-01,6562.757743055556,7058.343055555556,205.46291666666667
QLD1,2023-03-02,6823.320763888889,7277.512048611111,103.22479166666668
QLD1,2023-03-03,6561.9631944444445,7093.553020833333,81.67114583333334
QLD1,2023-03-04,5944.245868055556,6865.305868055556,75.74083333333334
QLD1,2023-03-05,5884.635173611111,6721.718541666666,59.18760416666666
QLD1,2023-03-06,6477.398784722222,7337.757881944444,83.5057986111111
QLD1,2023-03-07,6768.694548611111,7371.6222916666675,83.67083333333333
QLD1,2023-03-08,7155.230277777778,7342.899722222222,83.67104166666667
QLD1,2023-03-09,7151.412118055556,7250.343888888889,101.62315972222223
QLD1,2023-03-10,6780.530972222222,7159.9889930555555,96.013125
QLD1,2023-03-11,6484.4184375,6924.300243055555,96.76319444444444
QLD1,2023-03-12,6484.491388888889,6548.893263888889,94.23173611111112
QLD1,2023-03-13,6796.522708333334,6925.295590277778,106.41864583333333
QLD1,2023-03-14,6710.545729166666,7154.545173611111,115.64173611111111
QLD1,2023-03-15,6941.370451388889,7328.870416666668,113.5832986111111
QLD1,2023-03-16,7256.551701388888,7560.742673611112,523.8849305555555
QLD1,2023-03-17,7560.743055555556,7853.357743055555,288.52767361111114
QLD1,2023-03-18,6838.310694444444,7375.905972222222,95.01815972222222
QLD1,2023-03-19,6492.670208333333,7312.480520833334,127.75604166666666
QLD1,2023-03-20,6800.759270833333,7313.025972222222,75.50826388888889
QLD1,2023-03-21,6591.002430555555,6899.487708333333,66.91027777777778
QLD1,2023-03-22,6557.0925,6983.104618055555,85.56104166666665
QLD1,2023-03-23,6388.152013888889,6873.679027777778,69.61444444444444
QLD1,2023-03-24,6416.839236111111,6959.816145833333,85.71986111111111
QLD1,2023-03-25,6301.060138888889,6838.567743055555,77.71541666666667
QLD1,2023-03-26,6205.095625,6789.698333333334,91.56392361111111
QLD1,2023-03-27,6743.977986111111,7159.442986111111,152.84322916666667
QLD1,2023-03-28,6953.796180555556,7238.1875,231.81038194444443
QLD1,2023-03-29,7060.505069444444,6879.598506944445,149.45215277777777
QLD1,2023-03-30,6629.199756944445,6807.108993055555,116.18065972222222
QLD1,2023-03-31,6071.5146875,6560.516284722222,76.96086805555555
QLD1,2023-04-01,6146.6559375,6105.298819444444,155.13350694444443
QLD1,2023-04-02,5754.963055555556,5994.242881944444,116.34239583333334
QLD1,2023-04-03,6155.5771875,6374.083611111111,137.03902777777776
QLD1,2023-04-04,6290.321319444444,6428.93125,152.98913194444447
QLD1,2023-04-05,6200.324131944445,6434.8582986111105,187.48503472222222
QLD1,2023-04-06,6276.2915625,6473.709548611111,107.52979166666667
QLD1,2023-04-07,6029.324791666667,6262.976076388889,84.83625
QLD1,2023-04-08,5511.183958333333,5687.216770833333,31.148229166666667
QLD1,2023-04-09,5240.021875,5689.513541666666,24.621006944444446
QLD1,2023-04-10,5379.530381944444,5879.298888888889,62.25253472222222
QLD1,2023-04-11,5735.719965277778,6073.192465277778,102.32479166666667
QLD1,2023-04-12,5874.1959027777775,6243.866805555555,182.8032638888889
QLD1,2023-04-13,5932.619652777777,6410.511145833333,90.96246527777777
QLD1,2023-04-14,5953.389375,6337.394305555556,87.46388888888889
QLD1,2023-04-15,5720.899548611112,6108.370972222223,87.19475694444445
QLD1,2023-04-16,5835.695,6063.617847222222,123.41274305555557
QLD1,2023-04-17,6453.024618055556,6584.584444444445,137.7082638888889
QLD1,2023-04-18,6067.399409722222,6548.4215625,107.25583333333333
QLD1,2023-04-19,6175.631597222222,6570.837430555555,133.27690972222223
QLD1,2023-04-20,6005.044340277778,6589.236701388889,118.01972222222223
QLD1,2023-04-21,6068.553298611111,6738.611979166667,117.9986111111111
QLD1,2023-04-22,5685.3490625,6312.495208333334,65.74020833333333
QLD1,2023-04-23,5514.364444444444,6111.4108680555555,64.48107638888888
QLD1,2023-04-24,6023.240034722222,6636.6965972222215,84.66677083333333
QLD1,2023-04-25,5632.4021875,6344.125,81.37878472222222
QLD1,2023-04-26,6049.397673611111,6464.962673611111,91.73996527777778
QLD1,2023-04-27,6092.0778125,6622.885694444445,96.13989583333334
QLD1,2023-04-28,6009.463576388889,6707.3533333333335,117.75954861111111
QLD1,2023-04-29,5770.0467708333335,6314.8661111111105,171.81715277777778
QLD1,2023-04-30,5421.610868055555,6225.620312499999,176.53194444444443
QLD1,2023-05-01,5293.999236111111,6218.3178125,137.54381944444447
QLD1,2023-05-02,5988.8185416666665,6416.979861111111,140.16885416666665
QLD1,2023-05-03,5864.032708333333,6245.426215277777,103.07486111111112
QLD1,2023-05-04,5828.991388888889,6620.232569444444,129.90038194444443
QLD1,2023-05-05,5943.663020833334,6701.772465277778,133.1934375
QLD1,2023-05-06,5581.767708333334,6391.474479166666,134.28822916666667
QLD1,2023-05-07,5751.248090277778,6427.556041666667,114.35826388888889
QLD1,2023-05-08,5851.575208333333,6690.885729166667,84.54354166666667
QLD1,2023-05-09,5875.714965277777,6695.961145833334,125.34899305555557
QLD1,2023-05-10,5891.354652777777,6706.697986111111,160.89708333333334
QLD1,2023-05-11,5966.494340277778,6720.228402777778,128.34302083333333
QLD1,2023-05-12,5908.570069444444,6762.286388888889,151.9762847222222
QLD1,2023-05-13,5663.453125,6473.276458333334,121.19402777777776
QLD1,2023-05-14,5881.575381944444,6736.8709375,127.48788194444445
QLD1,2023-05-15,6319.727291666666,6830.321701388889,159.07465277777777
QLD1,2023-05-16,6422.006388888889,6615.388715277778,193.8512847222222
QLD1,2023-05-17,6040.1281944444445,6701.4165625,201.30756944444445
QLD1,2023-05-18,5972.925451388889,6691.683923611111,143.254375
QLD1,2023-05-19,5913.192743055555,6731.1037847222215,146.87197916666665
QLD1,2023-05-20,5578.4520486111105,6158.625868055556,185.08628472222222
QLD1,2023-05-21,5599.290694444444,6158.1954166666665,82.95756944444445
QLD1,2023-05-22,5973.478749999999,6683.488854166667,149.6357291666667
QLD1,2023-05-23,6024.381145833333,6635.4253125,209.67555555555555
QLD1,2023-05-24,6055.420729166666,6754.91375,476.96597222222226
QLD1,2023-05-25,6053.088993055555,6656.432951388889,345.9826041666667
QLD1,2023-05-26,6034.534756944445,6743.393298611111,120.8573611111111
QLD1,2023-05-27,5710.039826388889,6366.226319444444,190.23520833333333
QLD1,2023-05-28,5660.580277777778,6185.338541666667,88.34729166666666
QLD1,2023-05-29,6118.279895833333,6447.205520833333,109.15993055555556
QLD1,2023-05-30,6092.527291666667,6357.147569444444,397.7338888888889
QLD1,2023-05-31,6147.249201388889,6271.943715277778,118.688125
QLD1,2023-06-01,6018.688888888889,6414.413784722222,113.6229513888889
QLD1,2023-06-02,5980.646805555556,6391.6421875,118.16892361111111
QLD1,2023-06-03,5854.492013888888,5946.5275,96.46565972222223
QLD1,2023-06-04,5971.539513888889,5805.565138888889,86.71423611111112
QLD1,2023-06-05,6294.807534722222,6125.096284722222,89.73493055555555
QLD1,2023-06-06,6108.930694444444,6413.871840277778,96.43944444444445
QLD1,2023-06-07,6071.409374999999,6165.738541666667,79.82708333333333
QLD1,2023-06-08,6087.576076388888,6162.720868055556,96.95822916666667
QLD1,2023-06-09,5859.045659722222,5819.1028125,82.62329861111111
QLD1,2023-06-10,5633.206076388889,5855.196458333334,81.84750000000001
QLD1,2023-06-11,5669.362048611111,5944.1265277777775,93.2942013888889
QLD1,2023-06-12,6267.472222222223,6215.1059375,296.1252777777778
QLD1,2023-06-13,6017.984340277778,5936.379791666667,106.67420138888889
QLD1,2023-06-14,5978.772777777778,6315.473437500001,63.819375
QLD1,2023-06-15,6154.855451388889,6599.7979513888895,68.23777777777778
QLD1,2023-06-16,6193.305555555556,6648.997604166667,75.88604166666667
QLD1,2023-06-17,5822.8604513888895,6158.866458333334,93.42427083333332
QLD1,2023-06-18,5654.741284722222,6037.925520833333,72.80190972222222
QLD1,2023-06-19,6003.589166666667,6497.818263888888,195.09677083333335
QLD1,2023-06-20,6191.821909722222,7020.426562500001,134.94659722222224
QLD1,2023-06-21,6249.629548611111,7028.649236111111,190.73458333333332
QLD1,2023-06-22,6334.057395833333,6931.690104166667,120.37625
QLD1,2023-06-23,6155.7077430555555,6525.0382291666665,85.93621527777778
QLD1,2023-06-24,5621.405763888889,5843.308368055556,68.46423611111112
QLD1,2023-06-25,5549.607465277778,5686.572256944444,64.19378472222223
QLD1,2023-06-26,5909.398229166666,6097.885590277778,76.98315972222223
QLD1,2023-06-27,5994.8209027777775,6248.168576388889,76.93027777777777
QLD1,2023-06-28,6008.915243055556,6340.528472222222,95.93989583333332
QLD1,2023-06-29,6172.228541666667,6324.206736111111,87.36319444444445
QLD1,2023-06-30,6092.562847222222,6589.884618055556,69.02260416666667
QLD1,2023-07-01,6109.125416666667,6718.6561458333335,113.18833333333333
QLD1,2023-07-02,5853.8965625,6681.161319444444,93.96468750000001
QLD1,2023-07-03,6563.368055555556,7081.788611111111,159.7693402777778
QLD1,2023-07-04,6624.176770833333,7084.890659722222,148.69274305555555
QLD1,2023-07-05,6062.487152777778,6340.611493055556,87.42697916666667
QLD1,2023-07-06,6099.0848611111105,6328.025451388889,79.47649305555555
QLD1,2023-07-07,5938.680902777778,6232.646423611111,41.975625
QLD1,2023-07-08,5700.970416666667,6002.466354166667,39.483784722222225
QLD1,2023-07-09,5845.765138888889,6059.890451388888,43.95659722222222
QLD1,2023-07-10,6152.7834722222215,6590.625520833333,58.94770833333333
QLD1,2023-07-11,6121.099409722222,6876.792604166667,78.73621527777777
QLD1,2023-07-12,6357.7593402777775,6958.011319444445,71.48559027777777
QLD1,2023-07-13,6112.769791666667,6717.766944444444,68.06336805555556
QLD1,2023-07-14,6023.805694444444,6507.515868055556,42.366875
QLD1,2023-07-15,5936.351180555555,6335.046875,62.513888888888886
QLD1,2023-07-16,5652.4702777777775,6249.438958333333,69.73923611111111
QLD1,2023-07-17,6237.204791666667,6786.411701388889,94.23600694444445
QLD1,2023-07-18,6124.153263888888,6436.915763888889,82.85944444444445
QLD1,2023-07-19,5822.596840277777,6618.737986111111,64.00847222222222
QLD1,2023-07-20,5928.944409722222,6489.6440625,56.41211805555556
QLD1,2023-07-21,5950.381354166667,6604.654201388888,82.33479166666666
QLD1,2023-07-22,5597.5009375,6233.4525,57.19725694444445
QLD1,2023-07-23,5682.456527777777,6155.426354166667,77.99
QLD1,2023-07-24,6471.614097222223,6759.327222222222,114.92583333333333
QLD1,2023-07-25,6072.792187499999,6601.346111111111,100.84541666666667
QLD1,2023-07-26,6223.6350347222215,6862.919409722223,99.44291666666668
QLD1,2023-07-27,6187.4246875,6577.484583333334,71.19375
QLD1,2023-07-28,5950.004027777777,6471.462638888889,71.55166666666668
QLD1,2023-07-29,5598.3677777777775,6087.640590277778,56.78666666666666
QLD1,2023-07-30,5516.194826388889,5946.693958333333,41.47173611111111
QLD1,2023-07-31,5950.136180555555,6286.259236111111,64.32333333333332
QLD1,2023-08-01,5945.7640625,6622.6409375,150.33437500000002
QLD1,2023-08-02,6037.7909375,6697.537881944444,74.78784722222223
QLD1,2023-08-03,5985.652256944445,6373.506666666666,50.162395833333335
QLD1,2023-08-04,5943.184270833333,6251.111493055556,44.108923611111116
QLD1,2023-08-05,5538.167673611111,6180.229236111111,43.682604166666664
QLD1,2023-08-06,5754.401493055555,6473.2858680555555,69.28913194444445
QLD1,2023-08-07,6043.275555555556,6609.106944444445,81.06638888888888
QLD1,2023-08-08,5982.431631944444,6578.568229166666,95.43760416666666
QLD1,2023-08-09,5823.5531597222225,6234.597916666667,55.81194444444444
QLD1,2023-08-10,5743.2673958333335,6069.410347222222,84.42826388888889
QLD1,2023-08-11,5557.6390972222225,6171.155520833334,52.43572916666667
QLD1,2023-08-12,5180.885451388889,5927.371631944445,47.770625
QLD1,2023-08-13,5059.047673611111,5969.621909722223,52.07590277777778
QLD1,2023-08-14,5477.261909722222,6286.609236111111,94.03743055555555
QLD1,2023-08-15,5725.823229166667,6780.498541666667,133.7934375
QLD1,2023-08-16,5552.002048611112,6087.044791666666,101.50927083333333
QLD1,2023-08-17,5849.116909722222,6323.7340625,95.82715277777778
QLD1,2023-08-18,5910.458020833333,6264.8284375,61.353437500000005
QLD1,2023-08-19,5222.735173611111,5769.078541666667,27.054756944444446
QLD1,2023-08-20,5210.399791666667,5803.997847222222,57.40902777777777
QLD1,2023-08-21,5746.752430555555,6217.496527777777,70.12579861111111
QLD1,2023-08-22,5758.980833333333,6436.5453472222225,68.78541666666666
QLD1,2023-08-23,5703.117604166667,6533.202152777778,60.811284722222226
QLD1,2023-08-24,5734.7882291666665,6686.511111111111,51.68774305555556
QLD1,2023-08-25,5683.1809375,6685.2884722222225,49.82440972222222
QLD1,2023-08-26,5482.957361111111,6569.429409722222,42.788784722222225
QLD1,2023-08-27,5305.641736111112,6399.6897222222215,42.62972222222223
QLD1,2023-08-28,5661.130277777778,6721.471979166667,74.77892361111111
QLD1,2023-08-29,5762.763819444444,6506.902152777778,55.84708333333333
QLD1,2023-08-30,5674.129479166667,6403.928645833334,62.834583333333335
QLD1,2023-08-31,5538.311631944444,6347.097395833333,44.09253472222222
QLD1,2023-09-01,5503.445,6480.024861111111,60.302187499999995
QLD1,2023-09-02,5268.242638888889,6226.386875,52.122708333333335
QLD1,2023-09-03,5339.201388888889,6022.584618055556,38.50472222222223
QLD1,2023-09-04,5949.238298611111,6572.777708333333,182.94847222222222
QLD1,2023-09-05,5555.446180555556,5994.139305555555,44.947048611111114
QLD1,2023-09-06,5571.778402777778,5891.1265625,123.5659027777778
QLD1,2023-09-07,5726.904791666667,6079.179131944445,52.80190972222223
QLD1,2023-09-08,5811.635972222222,6113.467569444444,57.8295138888889
QLD1,2023-09-09,5158.14875,5908.206249999999,36.39895833333333
QLD1,2023-09-10,5306.4334375,6205.477291666666,48.49347222222222
QLD1,2023-09-11,5720.041006944444,6645.125381944445,76.23357638888889
QLD1,2023-09-12,5629.0428125,6428.480243055556,65.31885416666665
QLD1,2023-09-13,5571.279097222222,6303.002361111111,65.81746527777779
QLD1,2023-09-14,5535.834791666666,6155.748888888888,39.57864583333333
QLD1,2023-09-15,5407.320833333333,6113.716423611111,29.383055555555554
QLD1,2023-09-16,5083.6459375,5494.931041666667,24.632881944444442
QLD1,2023-09-17,5034.523402777778,5514.875486111111,34.320659722222224
QLD1,2023-09-18,5485.771111111111,6097.829479166667,54.49111111111111
QLD1,2023-09-19,5649.7015972222225,6127.837986111112,45.54027777777778
QLD1,2023-09-20,5589.268229166667,5831.4040277777785,38.78270833333333
QLD1,2023-09-21,5677.898506944444,6175.6272569444445,46.92048611111111
QLD1,2023-09-22,5731.761631944445,6383.428263888889,43.53954861111111
QLD1,2023-09-23,5372.7780555555555,6092.820555555556,28.535694444444445
QLD1,2023-09-24,5264.114618055555,5941.296840277778,25.95482638888889
QLD1,2023-09-25,5633.566111111111,6253.530763888889,32.20805555555555
QLD1,2023-09-26,5420.379409722223,6065.850520833334,36.82138888888889
QLD1,2023-09-27,5516.471597222222,6123.770868055555,35.638819444444444
QLD1,2023-09-28,5856.112847222223,6420.0694791666665,42.36159722222222
QLD1,2023-09-29,5528.363784722223,6203.706284722222,32.641666666666666
QLD1,2023-09-30,5046.561770833334,5596.785798611111,26.546736111111112
QLD1,2023-10-01,4864.001597222222,5303.083472222223,10.6621875
QLD1,2023-10-02,5023.413298611111,5487.332430555555,23.743402777777774
QLD1,2023-10-03,5484.943368055556,5868.941909722223,49.07013888888889
QLD1,2023-10-04,5763.670520833333,5950.486354166667,67.56302083333334
QLD1,2023-10-05,5798.934826388889,5654.456979166667,42.929027777777776
QLD1,2023-10-06,5556.4384375,5807.871284722222,27.25614583333333
QLD1,2023-10-07,5363.932430555556,5671.784652777777,38.97746527777778
QLD1,2023-10-08,5293.648993055555,5623.410729166667,33.61295138888889
QLD1,2023-10-09,5460.366006944444,6005.451736111111,32.077465277777776
QLD1,2023-10-10,5442.683715277777,5907.247361111111,40.287083333333335
QLD1,2023-10-11,5593.8126041666665,5896.596840277777,33.53527777777778
QLD1,2023-10-12,5574.217986111111,5887.85875,18.70958333333333
QLD1,2023-10-13,5624.746354166667,5893.924756944445,16.03375
QLD1,2023-10-14,5331.020312500001,5572.421215277778,16.522430555555555
QLD1,2023-10-15,5377.3834375,5703.333888888888,29.404965277777777
QLD1,2023-10-16,6045.933368055556,6287.9913541666665,86.63774305555555
QLD1,2023-10-17,5635.929270833333,5924.144444444445,39.16916666666666
QLD1,2023-10-18,5720.501493055555,6061.578402777778,71.22239583333334
QLD1,2023-10-19,5642.626284722222,6165.744201388889,54.18270833333334
QLD1,2023-10-20,5621.162430555556,6095.820347222222,34.189791666666665
QLD1,2023-10-21,5318.8459722222215,5751.6258333333335,28.63819444444444
QLD1,2023-10-22,5444.707986111111,5686.698333333334,17.670937499999997
QLD1,2023-10-23,6090.326423611111,6212.189965277777,33.40138888888889
QLD1,2023-10-24,6123.973611111111,6396.887569444445,45.69482638888889
QLD1,2023-10-25,6152.761284722223,6302.6009722222225,32.73621527777778
QLD1,2023-10-26,6159.411423611111,6521.194548611111,56.824305555555554
QLD1,2023-10-27,5961.243680555555,6467.881527777778,41.52090277777778
QLD1,2023-10-28,5206.682916666667,5829.328576388889,17.522118055555556
QLD1,2023-10-29,5207.0780208333335,5680.1796875,30.00951388888889
QLD1,2023-10-30,5573.633159722222,5987.430694444444,26.29041666666667
QLD1,2023-10-31,5966.499236111111,6170.475520833334,52.50871527777778
QLD1,2023-11-01,5938.741840277778,6213.551180555555,56.23909722222223
QLD1,2023-11-02,5727.202708333333,6207.289861111111,47.47027777777778
QLD1,2023-11-03,6044.308715277777,6291.408958333333,57.01829861111111
QLD1,2023-11-04,5713.093194444445,6188.199305555555,36.83517361111112
QLD1,2023-11-05,5902.340277777777,6285.876909722222,54.09888888888889
QLD1,2023-11-06,6095.473333333333,6512.5851041666665,59.345277777777774
QLD1,2023-11-07,5827.195034722222,6348.151354166667,53.5540625
QLD1,2023-11-08,5829.765763888889,6544.4224652777775,91.73072916666666
QLD1,2023-11-09,5726.292673611111,6773.228125,75.27743055555555
QLD1,2023-11-10,5840.055347222222,6775.094131944445,66.57836805555556
QLD1,2023-11-11,5559.549895833334,6269.642673611112,86.12732638888889
QLD1,2023-11-12,5401.41,6221.066666666667,99.27479166666666
QLD1,2023-11-13,5990.822604166667,6817.790381944444,63.33555555555555
QLD1,2023-11-14,6224.482916666667,6983.6978125,90.01322916666668
QLD1,2023-11-15,6566.9840625,7233.655729166667,106.57246527777778
QLD1,2023-11-16,7069.2815625,7462.458159722223,181.498125
QLD1,2023-11-17,6753.059895833333,7334.116875000001,85.08020833333333
QLD1,2023-11-18,5601.8403125,6384.012951388889,43.009791666666665
QLD1,2023-11-19,5677.4842708333335,6467.926284722223,67.40090277777777
QLD1,2023-11-20,6616.6774652777785,7212.884930555556,109.63958333333333
QLD1,2023-11-21,6394.889444444444,7069.131597222222,99.60760416666668
QLD1,2023-11-22,6475.5405902777775,6704.888194444445,78.95069444444444
QLD1,2023-11-23,6145.013055555555,6341.106284722223,69.17246527777777
QLD1,2023-11-24,5911.870486111111,6434.919270833333,67.9139236111111
QLD1,2023-11-25,5763.400868055555,6042.497326388889,69.81784722222223
QLD1,2023-11-26,5517.764340277778,5603.877118055556,53.59576388888889
QLD1,2023-11-27,6125.665729166667,6001.438472222222,62.849965277777784
QLD1,2023-11-28,6207.588333333333,6066.798923611112,72.609375
QLD1,2023-11-29,6125.289027777778,6245.1544791666665,42.5240625
QLD1,2023-11-30,6309.268229166667,6373.824305555555,41.89604166666666
QLD1,2023-12-01,6671.9219791666665,6524.652326388889,83.60329861111111
QLD1,2023-12-02,6172.8422222222225,6443.779409722222,75.523125
QLD1,2023-12-03,6256.313506944444,6241.733125,74.864375
QLD1,2023-12-04,6879.403645833333,6852.831493055555,90.31788194444444
QLD1,2023-12-05,6793.1503125,7037.768090277777,106.27989583333334
QLD1,2023-12-06,6842.702847222222,7054.377604166667,76.64440972222222
QLD1,2023-12-07,6740.217604166666,7113.920416666667,93.32399305555556
QLD1,2023-12-08,6752.457395833333,7163.560520833333,66.31958333333334
QLD1,2023-12-09,6245.240208333333,6670.352048611111,46.39329861111111
QLD1,2023-12-10,6066.938125,6383.615833333333,21.031319444444442
QLD1,2023-12-11,6422.370347222222,6704.064618055556,69.12270833333334
QLD1,2023-12-12,6558.977743055556,6966.723298611111,77.91659722222222
QLD1,2023-12-13,6532.7646875,7082.115868055556,68.80194444444444
QLD1,2023-12-14,6990.199236111111,7512.114166666666,87.90267361111111
QLD1,2023-12-15,7365.9125347222225,7242.398645833334,101.30677083333333
QLD1,2023-12-16,6845.808506944445,6635.049027777778,88.49565972222223
QLD1,2023-12-17,6951.841666666666,7039.532361111112,99.00861111111111
QLD1,2023-12-18,7368.6750694444445,7426.1819444444445,123.6861111111111
QLD1,2023-12-19,6916.139166666667,7200.282118055556,93.83836805555556
QLD1,2023-12-20,6865.044930555556,6718.646006944445,97.85815972222223
QLD1,2023-12-21,6874.765486111111,6576.792395833333,107.73590277777777
QLD1,2023-12-22,6301.406666666667,6070.078576388889,52.41319444444444
QLD1,2023-12-23,5947.368819444444,6197.543125,62.62368055555555
QLD1,2023-12-24,6230.772083333333,6442.083611111111,47.03350694444444
QLD1,2023-12-25,5710.633680555556,5749.9305208333335,36.301076388888895
QLD1,2023-12-26,5894.199861111111,6026.759618055556,46.04329861111111
QLD1,2023-12-27,6413.821631944445,6513.801423611111,72.3151736111111
QLD1,2023-12-28,7024.288645833333,6959.454027777778,263.0740277777778
QLD1,2023-12-29,7264.973333333333,7229.234826388889,448.9680902777778
QLD1,2023-12-30,6751.150555555556,6273.302048611111,69.44041666666666
QLD1,2023-12-31,6014.941423611111,6154.120486111111,34.76982638888889
SA1,2023-01-01,1278.6696180555555,1221.0627430555555,57.88645833333333
SA1,2023-01-02,1143.7509722222221,1188.765173611111,28.038888888888888
SA1,2023-01-03,1057.0439583333332,1087.3138541666667,9.823506944444444
SA1,2023-01-04,1076.8562847222222,1299.3196180555556,-30.089305555555555
SA1,2023-01-05,1027.1898263888888,1267.4336458333335,-20.272916666666664
SA1,2023-01-06,1104.5853472222223,1054.7985416666666,-20.316388888888888
SA1,2023-01-07,1342.1146180555556,1115.235,92.47673611111111
SA1,2023-01-08,1469.5296180555554,1169.5690625,79.32840277777777
SA1,2023-01-09,1346.6394097222224,1298.941111111111,51.84809027777778
SA1,2023-01-10,1273.3239583333334,1160.0918055555555,49.63798611111111
SA1,2023-01-11,1356.3073611111113,998.2257291666667,128.21989583333334
SA1,2023-01-12,1397.5116319444444,1135.91375,125.87781249999999
SA1,2023-01-13,1628.0877430555556,1419.141111111111,154.59302083333333
SA1,2023-01-14,1680.1715277777778,1850.0694791666667,64.87697916666667
SA1,2023-01-15,1040.8178125000002,1110.777326388889,-12.414930555555555
SA1,2023-01-16,1387.3905208333335,1243.7849305555555,101.33857638888888
SA1,2023-01-17,1735.117013888889,1842.9255208333334,69.04357638888888
SA1,2023-01-18,1355.5933680555556,1299.4353819444445,47.802083333333336
SA1,2023-01-19,1070.0134027777776,1295.1839583333333,-22.3653125
SA1,2023-01-20,1054.1501041666666,1127.182847222222,27.364965277777777
SA1,2023-01-21,985.3362500000001,1153.1803819444444,22.661770833333335
SA1,2023-01-22,1038.753888888889,1201.491701388889,23.448680555555555
SA1,2023-01-23,1329.0265277777778,1271.267986111111,96.42361111111111
SA1,2023-01-24,1227.557673611111,1203.1093402777778,88.85204861111112
SA1,2023-01-25,1174.8197569444446,1172.4127430555554,41.618541666666665
SA1,2023-01-26,989.0233680555555,904.6130208333333,25.25065972222222
SA1,2023-01-27,1397.3192013888888,1253.5088541666667,160.79753472222222
SA1,2023-01-28,1466.3506597222222,1189.1955555555555,55.304097222222225
SA1,2023-01-29,1172.806701388889,879.6486805555555,132.41961805555556
SA1,2023-01-30,1122.2820486111111,971.2994097222222,74.45909722222223
SA1,2023-01-31,1030.4240625,913.2256249999999,69.29847222222222
SA1,2023-02-01,1182.628159722222,1042.1231944444444,59.22635416666666
SA1,2023-02-02,1280.5571874999998,1613.4464930555557,1.9615277777777775
SA1,2023-02-03,1152.9444654088052,1476.6027987421385,-23.165
SA1,2023-02-04,1013.0104166666666,781.6632638888889,21.345833333333335
SA1,2023-02-05,859.9988541666667,769.260486111111,43.33277777777778
SA1,2023-02-06,1070.5196875,1053.2184375,64.19427083333333
SA1,2023-02-07,1198.3821875,1229.3111111111111,45.82774305555555
SA1,2023-02-08,1336.3872222222224,1252.5072222222223,75.07722222222223
SA1,2023-02-09,1479.6281250000002,1176.6764236111112,329.7105555555556
SA1,2023-02-10,1317.7468055555555,1107.8952083333334,89.95559027777777
SA1,2023-02-11,1106.102048611111,1168.8663194444443,21.963055555555556
SA1,2023-02-12,957.9522222222222,800.4519791666667,25.043368055555554
SA1,2023-02-13,1077.7479166666667,1143.6561111111112,50.49041666666667
SA1,2023-02-14,1092.116701388889,1082.2468749999998,57.458958333333335
SA1,2023-02-15,1406.0143402777778,1228.1279166666668,250.89052083333334
SA1,2023-02-16,1779.3338541666667,1491.9873958333333,608.7835069444444
SA1,2023-02-17,1335.855486111111,1120.568611111111,97.65559027777778
SA1,2023-02-18,1047.8234027777778,832.3520138888889,56.07694444444444
SA1,2023-02-19,1075.8949652777778,899.0195833333333,63.85013888888889
